"SUID","__glayCluster","Acession number","Altitude","any other important information","any other important information.1","any other important information.2","AverageShortestPathLength","Awn Colour","Awn Type","BetweennessCentrality","Biological status","Breeder","ClosenessCentrality","ClusteringCoefficient","Collection site","continent","Country of origin","Degree","Eccentricity","Genome","Glume Colour","Glume surface","Grain Colour","group","Growth habit","Harvest year","IsSingleNode","Kilian/IPK sowing no. 2010","Kilian/IPK sowing no. 2011","Kilian/IPK sowing no. 2012","Latitude","Location of multiplication","Longitude","name","NeighborhoodConnectivity","No.","NumberOfDirectedEdges","NumberOfUndirectedEdges","Other number","Parental line","PartnerOfMultiEdgedNodePairs","Pedigree","Plant","Population","Radiality","Replication","Seed source","selected","SelfLoops","shared name","SMTA related info","Source genebank","Stress","subgenomeA","subgenomeB","subgenomeD","taxon","TaxonCluster","Taxonomy","Taxonomy1","Taxonomy2","TopologicalCoefficient","Variety/Genotype","Wax","wordcloud.sync","Year listed / recommended / Acquisition year / released / collected"
"345","2","3942",,"","","","1.8909465","","","8.4007E-4","breeding line","","0.52883569","0.66564138","","Europe","Finland","192","7","BAD","","","","III","Facultative",,"false","",,,"","","","Triticum_aestivum.WW-374","170.2481203","","192","0","","","42","",,"INRA wheat Core Collection","0.90100594","","Balfourier","false","0","WW-374","INRA SMTA signed by IPK admin","","7068","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38430727","JO3045","","false","1971"
"344","2","",,"","","","1.90534979","","","4.833E-4","current variety","TAGEM","0.52483801","0.68736508","","Asia","Turkey","195","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-188","172.34920635","","195","0","","","49","",,"","0.89940558","","Hakan Özkan","false","0","WW-188","","","5116","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38905013","Sultan-95","","false","1995"
"343","2","2475",,"","","","1.80452675","","","0.00104492","old cultivar","","0.55416192","0.62846323","","Europe","Czechia","264","7","BAD","","","","II","Winter",,"false","",,,"","","","Triticum_aestivum.WW-347","166.36206897","","264","0","","","68","",,"INRA wheat Core Collection","0.91060814","","Balfourier","false","0","WW-347","INRA SMTA signed by IPK admin","","11852","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37468934","DETENICKA CERVENA","","false","1937"
"342","2","WC045",,"Beyrout 3","V2","","2.02057613","*","Awnless 1","4.778E-5","landrace","","0.49490835","0.85191147","Lebanon, Bekaa, Baalbek, Damascus","Asia","Syrian Arab Republic","96","7","BAD","White","Smooth","Red","I","na",,"false","",,,"","","","Triticum_aestivum.WW-494","197.28169014","","96","0","1190045","","17","",,"JIC Watkins collection","0.88660265","","Simon Orford","false","0","WW-494","LoLa WISP MTA signed by BK","","778","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.44633867","Douchani","*","false","na"
"341","2","WC566",,"Greece 18","V15","","1.83333333","Red","Bearded","8.0138E-4","landrace","","0.54545455","0.65393082","Pygros district, Peloponese","Europe","Greece","208","7","BAD","Red","Smooth","Red","I","na",,"false","",,,"","","","Triticum_aestivum.WW-506","170.96875","","208","0","1190566","","34","",,"JIC Watkins collection","0.90740741","","Simon Orford","false","0","WW-506","LoLa WISP MTA signed by BK","","9172","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38506475","","*","false","na"
"340","2","",,"","","SSD","2.04115226","","","1.9316E-4","cultivar","","0.48991935","0.67636171","","Europe","France","84","7","BAD","","","","III","na",,"false","",,,"","","","Triticum_aestivum.WW-069","172.19354839","","84","0","","CRA-Victo x Spada (not used in Whealbi)","18","",,"","0.88431642","","CRA","false","0","WW-069","","","1302","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39046156","Spada","","false","na"
"339","2","3696",,"","","","1.75925926","","","0.00178275","old cultivar","","0.56842105","0.55965463","","Europe","France","263","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-369","158.54591837","","263","0","","","50","",,"INRA wheat Core Collection","0.91563786","","Balfourier","false","0","WW-369","INRA SMTA signed by IPK admin","","17988","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3570854","HYBRIDE 56 VILMORIN","","false","1956"
"338","2","TRI 4780",,"","","SSD","1.88683128","","","4.421E-4","old cultivar","","0.52998909","0.69961305","","America","USA","179","7","BAD","","","","II","Winter","2013.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-091","178.52592593","2.0","179","0","25","","31","","3","","0.90146319","3.0","IPK/Kilian","false","0","WW-091","","IPK","5636","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","var. aestivum","0.40299306","Fulcaster","","false","1957"
"337","2","WC281",,"Greece 5","V12","","1.81687243","White","Bearded","0.00109099","landrace","","0.55039638","0.62561724","Karditza & Trikkala districts of Thessalia","Europe","Greece","218","7","BAD","White","Smooth","Red","I","na",,"false","",,,"","","","Triticum_aestivum.WW-498","166.68902439","","218","0","1190281","","39","",,"JIC Watkins collection","0.9092364","","Simon Orford","false","0","WW-498","LoLa WISP MTA signed by BK","","12096","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37207372","Deve","*","false","na"
"336","7","2650",,"","","","2.08641975","","","2.982E-5","cultivar","","0.47928994","0.84615385","","Europe","Croatia","66","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-352","164.4","","66","0","","","19","",,"INRA wheat Core Collection","0.87928669","","Balfourier","false","0","WW-352","INRA SMTA signed by IPK admin","","270","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.37278912","DRAVA","","false","1980"
"335","3","4796",,"","","","1.9526749","","","3.4385E-4","old cultivar","","0.51211802","0.67064974","","Europe","France","129","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-392","176.06730769","","129","0","","","18","",,"INRA wheat Core Collection","0.89414723","","Balfourier","false","0","WW-392","INRA SMTA signed by IPK admin","","3670","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.39834233","MICHE","","false","1954"
"334","7","1192",,"","","","1.94444444","","","4.7683E-4","cultivar","","0.51428571","0.64690027","","Europe","YUG","155","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-327","173.19811321","","155","0","","","31","",,"INRA wheat Core Collection","0.89506173","","Balfourier","false","0","WW-327","INRA SMTA signed by IPK admin","","4236","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.39008584","Balkan","","false","1979"
"333","2","1647",,"","","","1.96296296","","","3.8036E-4","breeding line","","0.50943396","0.69212121","","Africa","Tunisia","145","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-336","170.01","","145","0","","","33","",,"INRA wheat Core Collection","0.89300412","","Balfourier","false","0","WW-336","INRA SMTA signed by IPK admin","","3182","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3855102","BT2281","","false","na"
"332","2","5636",,"","","","1.95061728","","","2.9015E-4","cultivar","","0.51265823","0.73241758","","America","Argentina","137","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-410","176.38095238","","137","0","","","23","",,"INRA wheat Core Collection","0.89437586","","Balfourier","false","0","WW-410","INRA SMTA signed by IPK admin","","3050","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39905193","PATO","","false","1968"
"331","2","537",,"","","","2.07613169","","","2.943E-5","breeding line","","0.48166501","0.88080808","","Europe","Switzerland","65","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-282","191.75555556","","65","0","","","17","",,"NAM INRA","0.88042981","","Balfourier","false","0","WW-282","INRA SMTA signed by IPK admin","","286","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.43481985","CH62022","","false","na"
"330","2","1676",,"","","","1.93004115","","","4.5375E-4","breeding line","","0.51812367","0.69473684","","America","Mexico","167","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-289","171.25217391","","167","0","","","37","",,"NAM INRA","0.89666209","","Balfourier","false","0","WW-289","INRA SMTA signed by IPK admin","","4238","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38744836","BUCKBUCK'S'","","false","1980"
"329","2","23971",,"","","","1.75514403","","","0.00216775","landrace","","0.56975381","0.54381377","","Asia","Tajikistan","273","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-460","155.58080808","","273","0","","","59","",,"INRA wheat Core Collection","0.91609511","","Balfourier","false","0","WW-460","INRA SMTA signed by IPK admin","","18754","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.35040723","Landrace","","false","1935"
"328","2","3463",,"","","","1.87860082","","","8.0785E-4","breeding line","","0.53231106","0.63768116","","Asia","Israel","183","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-367","163.85507246","","183","0","","","29","",,"INRA wheat Core Collection","0.90237769","","Balfourier","false","0","WW-367","INRA SMTA signed by IPK admin","","7286","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.36904296","H742A","","false","1974"
"327","2","DIC 44 TP011-TP020",,"DIC","","SSD","1.97942387","","","0.08674866","wild","","0.50519751","0.50604839","Lebanon; Mt. Hermon  33° 25`N; 35° 52` E","Asia","Lebanon","48","5","BA","","","","tetraploid","na","2012.0","false","","3295.0","3295.0","","""IPK """"little field""""""","","Triticum_dicoccoides.WW-257","155.1875","","48","0","","","16","","2","wheat wild relatives and neglected","0.89117513","","Kilian","false","0","WW-257","","","545850","true","true","false","Triticum_dicoccoides",,"Triticum","dicoccoides (Koern. ex Aschers. et Graebn.) Schweinf.","subsp. judaicum Vav.","0.33018617","","","false","na"
"326","2","912",,"","","","1.9526749","","","3.4552E-4","old cultivar","","0.51211802","0.72301542","","America","Colombia","147","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-284","174.16504854","","147","0","","","32","",,"NAM INRA","0.89414723","","Balfourier","false","0","WW-284","INRA SMTA signed by IPK admin","","3188","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39314909","ANDES 56","","false","1956"
"325","7","",,"","","","1.93415638","","","4.3915E-4","current variety","Martonvasar","0.51702128","0.67665848","","Europe","Hungary","160","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-023","176.37837838","","160","0","","","34","",,"","0.89620485","","Martonvasar","false","0","WW-023","","","4338","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.3972486","MV-TOBORZO","","false","2003"
"324","2","WC740",,"Siberia W94421","V4","","1.76337449","*","Awnless 1","0.0017406","landrace","","0.56709452","0.5626302","Siberia","Asia","SUN","311","7","BAD","Red","Smooth","Red","I","na",,"false","",,,"","","","Triticum_aestivum.WW-509","157.03608247","","311","0","1190740","","80","",,"JIC Watkins collection","0.91518061","","Simon Orford","false","0","WW-509","LoLa WISP MTA signed by BK","","17524","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.35368487","","*","false","na"
"323","2","1005",,"","","","1.94855967","","","1.9537E-4","cultivar","","0.51319958","0.75879121","","Europe","Germany","130","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-286","189.54285714","","130","0","","","18","",,"NAM INRA","0.89460448","","Balfourier","false","0","WW-286","INRA SMTA signed by IPK admin","","2678","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.42786198","Arkas","","false","1976"
"322","2","TR 183",,"Trigo traditional","","SSD","1.95473251","","","1.6028E-4","landrace","","0.51157895","0.77346535","Mallorca","Europe","Spain","131","7","BAD","","","","I","na","2011.0","false","","8.0","8.0","","""IPK """"little field""""""","","Triticum_aestivum.WW-227","189.6039604","","131","0","","","23","","2","wheat wild relatives and neglected","0.89391861","","Kilian","false","0","WW-227","","","2422","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","hadropyrum (Flaksb.)Tzvel.","0.42703595","","","false","na"
"321","2","4157",,"","","","1.91563786","","","0.00105902","old cultivar","","0.52201933","0.6797182","","Europe","Sweden","185","7","BAD","","","","I","Winter",,"false","",,,"","","","Triticum_aestivum.WW-378","172.50819672","","185","0","","","43","",,"INRA wheat Core Collection","0.89826246","","Balfourier","false","0","WW-378","INRA SMTA signed by IPK admin","","12600","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39029004","KOLBEN 3","","false","1929"
"320","2","122491",,"6 original","","","1.90740741","","","6.1344E-4","landrace","","0.52427184","0.68457143","Khorasan","Asia","Iran","174","7","BAD","","","","I","spring",,"false","",,,"N 36 16","","E59 34","Triticum_aestivum.WW-224","173.20634921","","174","0","ICBW 208754","","33","",,"","0.89917695","","Beat Keller","false","0","WW-224","","ICARDA","5150","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39186957","","","false","na"
"319","2","",,"","","","1.78600823","","","0.00150696","current variety","Martonvasar","0.55990783","0.58055606","","Europe","Hungary","231","7","BAD","","","","IV","Facultative",,"false","",,,"","","","Triticum_aestivum.WW-024","161.54644809","","231","0","","","38","",,"","0.91266575","","Martonvasar","false","0","WW-024","","","14728","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.36384335","MV-KARIZMA","","false","2009"
"318","7","13445",,"","","","1.8909465","","","7.9977E-4","cultivar","","0.52883569","0.61550206","","Europe","Hungary","202","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-441","172.14503817","","202","0","","","46","",,"INRA wheat Core Collection","0.90100594","","Balfourier","false","0","WW-441","INRA SMTA signed by IPK admin","","7082","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.38684278","VOLT","","false","1994"
"317","7","",,"","","","2.08024691","","","2.514E-5","current variety","TAGEM","0.48071217","0.86932447","","Asia","Turkey","78","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-190","179.60465116","","78","0","","","24","",,"","0.87997257","","Hakan Özkan","false","0","WW-190","","","262","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.40726678","Pehlivan","","false","1998"
"316","7","13210",,"","","","2.02674897","","","1.3488E-4","cultivar","","0.49340102","0.73224785","","Europe","Czechia","93","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-439","190.23880597","","93","0","","","22","",,"INRA wheat Core Collection","0.88591678","","Balfourier","false","0","WW-439","INRA SMTA signed by IPK admin","","1250","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.42943297","Solaris","","false","1976"
"315","2","",,"","","","2.01234568","","","1.9279E-4","old variety","-","0.49693252","0.69566827","","Asia","Turkey","92","7","BAD","","","","II","Winter",,"false","",,,"","","","Triticum_aestivum.WW-192","179.68918919","","92","0","","","13","",,"","0.88751715","","Hakan Özkan","false","0","WW-192","","","1842","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.40561894","Sertak-52","","false","1936"
"314","2","",,"","","","2.0308642","","","6.059E-5","current variety","KWS Lochow","0.49240122","0.80673077","","Europe","Germany","90","7","BAD","","","","IV","Spring",,"false","",,,"","","","Triticum_aestivum.WW-017","205.44615385","","90","0","","","20","",,"","0.88545953","","KWS","false","0","WW-017","","","830","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.46376107","KWS Scirocco","","false","2008"
"313","2","3485",,"","","","1.87242798","","","0.00120077","breeding line","","0.53406593","0.63085714","","Europe","Spain","145","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-368","170.29365079","","145","0","","","16","",,"INRA wheat Core Collection","0.90306356","","Balfourier","false","0","WW-368","INRA SMTA signed by IPK admin","","11704","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37509615","H93-70","","false","na"
"312","2","19",,"","","","1.88888889","","","7.8126E-4","breeding line","","0.52941176","0.66349862","","Europe","Switzerland","149","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-310","170.52066116","","149","0","","","24","",,"INRA wheat Core Collection","0.90123457","","Balfourier","false","0","WW-310","INRA SMTA signed by IPK admin","","8176","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3772581","CH01193","","false","na"
"311","3","TRI 5189",,"","","SSD","1.81687243","","","0.00126553","old cultivar","","0.55039638","0.59150465","","Europe","Latvia","237","7","BAD","","","","II","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-123","163.21893491","1.0","237","0","60","","48","","2","","0.9092364","3.0","IPK/Kilian","false","0","WW-123","","IPK","12288","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. milturum","0.36844003","Kursas","","false","1960"
"310","2","7848",,"","","","1.92592593","","","5.0991E-4","cultivar","","0.51923077","0.66799293","","Oceania","New Zealand","176","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-427","169.07692308","","176","0","","","45","",,"INRA wheat Core Collection","0.89711934","","Balfourier","false","0","WW-427","INRA SMTA signed by IPK admin","","4778","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38252698","RONGOTEA","","false","1979"
"309","3","TRI 8018",,"","","SSD","1.96090535","","","2.7986E-4","old cultivar","","0.50996852","0.71292929","","Europe","Germany","155","7","BAD","","","","III","Winter","2013.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-098","175.93","4.0","155","0","32","","39","","3","","0.89323274","3.0","IPK/Kilian","false","0","WW-098","","IPK","2960","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. aestivum","0.39803167","Riebesel St. 47-51","","false","1966"
"308","2","",,"","","","1.99794239","","","9.054E-5","current variety","KWS UK","0.50051493","0.80679012","","Europe","United Kingdom","111","7","BAD","","","","IV","Spring",,"false","",,,"","","","Triticum_aestivum.WW-034","203.83950617","","111","0","","","23","",,"","0.88911751","","KWS?","false","0","WW-034","","","1352","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.46013433","KWS Willow","","false","2011"
"307","2","1177",,"","","","1.77777778","","","0.00211939","old cultivar","","0.5625","0.55580473","","Africa","Algeria","272","7","BAD","","","","I","Winter",,"false","",,,"","","","Triticum_aestivum.WW-325","155.87700535","","272","0","","","59","",,"INRA wheat Core Collection","0.91358025","","Balfourier","false","0","WW-325","INRA SMTA signed by IPK admin","","16668","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.35107434","BAHATANE 87","","false","1924"
"306","2","1531",,"","","","1.83950617","","","8.048E-4","cultivar","","0.54362416","0.64192389","","America","USA","194","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-335","170.54140127","","194","0","","","30","",,"INRA wheat Core Collection","0.90672154","","Balfourier","false","0","WW-335","INRA SMTA signed by IPK admin","","9274","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38410226","Blueboy","","false","1964"
"305","2","1182",,"","","","1.78395062","","","0.00163338","cultivar","","0.56055363","0.57605893","","Europe","Italy","258","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-326","163.20441989","","258","0","","","60","",,"INRA wheat Core Collection","0.91289438","","Balfourier","false","0","WW-326","INRA SMTA signed by IPK admin","","15588","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.36511056","BAIONETTE I","","false","na"
"304","3","TRI 14906",,"","","SSD","1.9691358","","","2.0795E-4","na","","0.50783699","0.74154535","","Europe","Poland","141","7","BAD","","","","III","Winter","2013.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-112","172.38947368","2.0","141","0","49","","32","","5","","0.89231824","1.0","IPK/Kilian","false","0","WW-112","","IPK","2508","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. aureum","0.38914102","","","false","1985"
"303","3","TRI 9966",,"","","SSD","2.08436214","","","3.189E-5","old cultivar","","0.47976308","0.83030303","","Africa","South Africa","68","7","BAD","","","","III","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-113","166.28888889","3.0","68","0","50","","18","","3","","0.87951532","1.0","IPK/Kilian","false","0","WW-113","","IPK","348","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. aureum","0.38052377","Jacob Cats","","false","1972"
"302","2","WC324",,"China 20","V12","","1.92798354","White","Bearded","0.0015925","landrace","","0.51867663","0.72808642","Yu Mao Grain Store, Hatamen Street, Peking. Ggown in city suburbs","Asia","China","111","6","BAD","White","Smooth","Red","I","na",,"false","",,,"","","","Triticum_aestivum.WW-499","179.7654321","","111","0","1190324","","28","",,"JIC Watkins collection","0.89689072","","Simon Orford","false","0","WW-499","LoLa WISP MTA signed by BK","","11770","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39683318","","*","false","na"
"301","2","TRI 1764",,"","","SSD","1.73045267","","","0.0038616","old cultivar","","0.57788347","0.59224959","","Europe","Greece","243","6","BAD","","","","II","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-114","166.60571429","2.0","243","0","51","","54","","6","","0.91883859","3.0","IPK/Kilian","false","0","WW-114","","IPK","35954","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","var. hostianum","0.36616641","Griechischer Weizen","","false","1947"
"300","3","TRI 5248",,"","","SSD","1.9382716","","","5.1613E-4","old cultivar","","0.51592357","0.65379665","","Europe","Netherlands","155","7","BAD","","","","II","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-103","149.30357143","4.0","155","0","38","","34","","9","","0.8957476","2.0","IPK/Kilian","false","0","WW-103","","IPK","4498","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. lutescens","0.33855685","Mado","","false","1961"
"299","7","",,"","","","1.90740741","","","5.5266E-4","current variety","TAGEM","0.52427184","0.65480474","","Asia","Turkey","186","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-189","173.77235772","","186","0","","","48","",,"","0.89917695","","Hakan Özkan","false","0","WW-189","","","5760","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.39049968","Palandöken-97","","false","1997"
"298","2","5096",,"","","","1.95884774","","","3.9527E-4","breeding line","","0.5105042","0.66525253","","Asia","Israel","123","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-396","166.99","","123","0","","","19","",,"INRA wheat Core Collection","0.89346136","","Balfourier","false","0","WW-396","INRA SMTA signed by IPK admin","","3566","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3769526","N67M2","","false","na"
"297","3","",,"","","","2.38065844","","","2.99E-6","cultivar","","0.42005186","0.77777778","","Europe","Germany","18","8","BAD","","","","IV","na",,"false","",,,"","","","Triticum_aestivum.WW-169","110.11111111","","18","0","","","6","",,"","0.84659351","","Marion Röder","false","0","WW-169","","","16","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.30930087","Inspiration","","false","2007"
"296","3","",,"","","","1.97942387","","","6.3025E-4","cultivar","","0.50519751","0.68848543","","Europe","Denmark","119","7","BAD","","","","III","na",,"false","",,,"","","","Triticum_aestivum.WW-153","150.11956522","","119","0","","","24","",,"","0.89117513","","Marion Röder","false","0","WW-153","","","5946","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.34040718","Contur","","false","na"
"295","3","",,"","","","2.37242798","","","1.85E-6","na","Breun                                   ","0.42150911","0.88888889","","Europe","DE/F/DK","19","8","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-043","124.0","","19","0","","","7","",,"GABI WHEAT","0.847508","","KWS?","false","0","WW-043","","","16","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.34444444","Inspiration         ","","false","2007"
"294","7","3970",,"","","","1.68106996","","","0.00297943","old cultivar","","0.59485924","0.50599758","","Europe","Belgium","340","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-375","154.79487179","","340","0","","","76","",,"INRA wheat Core Collection","0.92432556","","Balfourier","false","0","WW-375","INRA SMTA signed by IPK admin","","28530","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.3486371","JUFY II","","false","1954"
"293","3","",,"","","","1.87860082","","","8.4688E-4","na","","0.53231106","0.61578563","","Europe","France","180","7","BAD","","","","","na",,"false","",,,"","","","Triticum_aestivum.WW-058","161.64028777","","180","0","","","35","",,"TriticeaeGenome","0.90237769","","KWS?","false","0","WW-058","","","7802","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.3648765","AMI","","false","na"
"292","2","8233",,"","","","1.80864198","","","0.00200986","cultivar","","0.55290102","0.55703052","","Africa","Niger","200","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-433","153.10778443","","200","0","","","25","",,"INRA wheat Core Collection","0.91015089","","Balfourier","false","0","WW-433","INRA SMTA signed by IPK admin","","14472","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.34175845","HOUMANA","","false","na"
"291","2","6843",,"","","","1.87242798","","","0.00112496","old cultivar","","0.53406593","0.58672746","","Africa","Algeria","156","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-420","169.46099291","","156","0","","","10","",,"INRA wheat Core Collection","0.90306356","","Balfourier","false","0","WW-420","INRA SMTA signed by IPK admin","","8858","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3816689","TAFERSTAT","","false","na"
"290","2","23909",,"","","","1.83950617","","","0.00107804","landrace","","0.54362416","0.65281058","","Africa","Morocco","190","7","BAD","","","","I","Winter",,"false","",,,"","","","Triticum_aestivum.WW-455","166.65753425","","190","0","","","34","",,"INRA wheat Core Collection","0.90672154","","Balfourier","false","0","WW-455","INRA SMTA signed by IPK admin","","11136","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3695289","Landrace","","false","1926"
"289","2","",,"","","","1.90946502","","","6.9799E-4","landrace","-","0.5237069","0.66483084","","Asia","Turkey","158","7","BAD","","","","I","Alternative",,"false","",,,"","","","Triticum_aestivum.WW-196","173.41935484","","158","0","","","21","",,"","0.89894833","","Hakan Özkan","false","0","WW-196","","","5556","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39146581","Akçabuğday","","false","na"
"288","2","4645",,"","","","1.64609053","","","0.00420271","landrace","","0.6075","0.46992829","","Europe","Sweden","368","7","BAD","","","","I","Winter",,"false","",,,"","","","Triticum_aestivum.WW-386","147.43824701","","368","0","","","85","",,"INRA wheat Core Collection","0.92821216","","Balfourier","false","0","WW-386","INRA SMTA signed by IPK admin","","35616","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.33206812","MARS DE SUEDE ROUGE BARBU","","false","1922"
"287","2","WC742",,"Algeria 35","V11","","1.58847737","White","Bearded","0.00847591","landrace","","0.62953368","0.41571682","","Africa","Algeria","368","7","BAD","White","Smooth","White","I","na",,"false","",,,"","","","Triticum_aestivum.WW-510","141.84132841","","368","0","1190742","","83","",,"JIC Watkins collection","0.93461363","","Simon Orford","false","0","WW-510","LoLa WISP MTA signed by BK","","51604","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.31520295","","*","false","na"
